x	y	time	xaccel	yaccel	cumulative_time	xaccel_filtered_iir	yaccel_filtered_iir
0.000000000	0.000000000	0.004924912	-0.078298044	0.503309305	0.638056696	-0.094208085	0.840229904
0.000000000	0.000000000	0.004814618	-0.155354370	0.411229633	0.642871313	0.032421518	0.886830490
0.000000000	0.000000000	0.005106549	0.041253917	0.968936706	0.647977862	0.148775649	0.899704595
0.000000000	0.000000000	0.005067981	0.227060518	1.119715633	0.653045843	0.250819173	0.878364411
0.000000000	0.000000000	0.004695163	0.426422629	0.780827395	0.657741007	0.334990396	0.823870796
0.000000000	0.000000000	0.005013366	0.375182965	0.811212575	0.662754373	0.398255332	0.739072936
0.000000000	0.000000000	0.004648464	0.282861476	0.552431105	0.667402837	0.438249262	0.628767727
0.000000000	0.000000000	0.004430015	0.067871924	0.605588134	0.671832852	0.453508317	0.499683624
0.000000000	0.000000000	0.004748771	0.345810587	0.990162822	0.676581623	0.443779171	0.360214502
0.000000000	0.000000000	0.004919575	0.695494460	0.551279897	0.681501199	0.410362413	0.219853232
0.000000000	0.000000000	0.005127064	1.061267109	0.207920176	0.686628263	0.356389507	0.088320694
0.000000000	0.000000000	0.005200728	0.809657558	-0.620149322	0.691828991	0.286885099	-0.025524936
0.000000000	0.000000000	0.004910413	0.270184183	-0.986924078	0.696739404	0.208479059	-0.114798493
0.000000000	0.000000000	0.005257192	-0.432734154	-0.877112739	0.701996596	0.128733228	-0.175440402
0.000000000	0.000000000	0.004639678	-0.394910431	-0.008481282	0.706636274	0.055200081	-0.206565972
0.000000000	0.000000000	0.004661547	-0.434414303	0.293579132	0.711297821	-0.005550814	-0.210220711
0.000000000	0.000000000	0.005195835	-0.155424951	0.363108921	0.716493657	-0.048688501	-0.190659354
0.000000000	0.000000000	0.004906642	0.192792023	0.039864547	0.721400299	-0.071503112	-0.153415091
0.000000000	0.000000000	0.004787474	0.200648296	-0.035520833	0.726187773	-0.073404026	-0.104441836
0.000000000	0.000000000	0.004960270	0.031648625	-0.026902854	0.731148043	-0.055640673	-0.049512277
0.000000000	0.000000000	0.004885124	0.045981968	-0.142844933	0.736033167	-0.020898011	0.006086042
0.000000000	0.000000000	0.005207554	0.040398658	-0.004784774	0.741240721	0.027107465	0.057626256
0.000000000	0.000000000	0.005053566	0.182883300	-0.203063488	0.746294287	0.083966116	0.100915434
0.000000000	0.000000000	0.005037468	0.160748151	-0.300073139	0.751331755	0.144840775	0.132296729
0.000000000	0.000000000	0.004695752	-0.138144689	0.119385736	0.756027507	0.204692632	0.148774808
0.000000000	0.000000000	0.005701166	0.045126980	0.623368301	0.761728672	0.258522896	0.148287276
0.000000000	0.000000000	0.005176622	0.052150182	0.456900670	0.766905294	0.301685470	0.130056383
0.000000000	0.000000000	0.004797880	0.855268542	0.257733683	0.771703174	0.330292005	0.094891517
0.000000000	0.000000000	0.004844564	0.468424252	-0.188810554	0.776547737	0.341668726	0.045315513
0.000000000	0.000000000	0.004427127	0.427838885	-0.353710834	0.780974865	0.334769041	-0.014545102
0.000000000	0.000000000	0.005084943	0.051795037	-0.077975532	0.786059807	0.310436421	-0.079286008
0.000000000	0.000000000	0.005237950	0.188222863	0.210176151	0.791297757	0.271450566	-0.142711416
0.000000000	0.000000000	0.004716906	0.491381355	0.355573951	0.796014664	0.222337664	-0.198442781
0.000000000	0.000000000	0.004675429	0.659912659	-0.121828860	0.800690093	0.168946840	-0.240638074
0.000000000	0.000000000	0.005020881	0.345963230	-0.677351378	0.805710974	0.117797761	-0.264788429
0.000000000	0.000000000	0.004869790	-0.100801766	-0.906140263	0.810580764	0.075229898	-0.268480550
0.000000000	0.000000000	0.005144096	-0.540633162	-0.808533269	0.815724860	0.046454670	-0.251932950
0.000000000	0.000000000	0.005293893	-0.482490059	-0.400037032	0.821018753	0.034696832	-0.218108182
0.000000000	0.000000000	0.005213873	-0.271624110	0.019330357	0.826232626	0.040645939	-0.172303851
0.000000000	0.000000000	0.004654328	0.180488903	0.386290329	0.830886954	0.062379047	-0.121292498
0.000000000	0.000000000	0.004704786	0.414542402	0.433191746	0.835591740	0.095778889	-0.072231909
0.000000000	0.000000000	0.004985736	0.052924317	0.157893377	0.840577476	0.135323119	-0.031631172
0.000000000	0.000000000	0.004970211	0.701029965	0.134545059	0.845547686	0.175025618	-0.004610792
0.000000000	0.000000000	0.005265864	0.316998878	0.092465017	0.850813551	0.209295398	0.005431164
0.000000000	0.000000000	0.005171429	0.761651756	-0.466070706	0.855984979	0.233526642	-0.003219066
0.000000000	0.000000000	0.005071086	0.359239097	-0.339249050	0.861056065	0.244321131	-0.030854096
0.000000000	0.000000000	0.005008180	-0.000895550	-0.652804878	0.866064245	0.239357067	-0.076637355
0.000000000	0.000000000	0.005219128	-0.698147154	-0.259641012	0.871283373	0.217038289	-0.138755345
0.000000000	0.000000000	0.005091031	-0.277102557	0.177656167	0.876374405	0.176145802	-0.214360764
0.000000000	0.000000000	0.005232749	-0.111201868	0.272259555	0.881607154	0.115716796	-0.299372039
0.000000000	0.000000000	0.005123009	0.530090979	0.135376843	0.886730162	0.035270327	-0.388302489
0.000000000	0.000000000	0.005408973	0.373057981	-0.604081828	0.892139135	-0.064674626	-0.474311917
0.000000000	0.000000000	0.004950563	0.111360466	-0.914639183	0.897089698	-0.181991540	-0.549589826
0.000000000	0.000000000	0.005071278	-0.268856171	-0.792869999	0.902160976	-0.312498898	-0.606043559
0.000000000	0.000000000	0.005460259	-0.404644587	-0.502163729	0.907621235	-0.449860659	-0.636159018
0.000000000	0.000000000	0.005108010	-0.535115120	-0.411059371	0.912729245	-0.585905563	-0.633875107
0.000000000	0.000000000	0.005351066	-0.598578044	-0.746799440	0.918080311	-0.711327723	-0.595345601
0.000000000	0.000000000	0.005340907	-0.863347404	-0.841428924	0.923421218	-0.816659135	-0.519498110
0.000000000	0.000000000	0.004622858	-1.063390657	-0.644686891	0.928044076	-0.893363260	-0.408311254
0.000000000	0.000000000	0.005345780	-1.256680749	-0.599604934	0.933389855	-0.934874879	-0.266739827
0.000000000	0.000000000	0.004924168	-1.305220418	-0.013109920	0.938314023	-0.937407330	-0.102259591
0.000000000	0.000000000	0.004917042	-0.940316974	0.438393358	0.943231065	-0.900377826	0.075915789
0.000000000	0.000000000	0.004998031	-0.887173889	0.543545294	0.948229096	-0.826372238	0.257804314
0.000000000	0.000000000	0.004924129	-0.711047734	0.571100908	0.953153226	-0.720667970	0.433618674
0.000000000	0.000000000	0.004855954	-0.527328172	0.623687170	0.958009180	-0.590427357	0.594543395
0.000000000	0.000000000	0.004893394	-0.180681745	0.941241724	0.962902574	-0.443738478	0.733216532
0.000000000	0.000000000	0.005349221	0.291981154	1.145326303	0.968251795	-0.288706195	0.843896102
0.000000000	0.000000000	0.005031565	0.312614040	0.552365236	0.973283360	-0.132780446	0.922372863
0.000000000	0.000000000	0.004977761	0.061546819	0.487579540	0.978261121	0.017557472	0.965757662
0.000000000	0.000000000	0.005119157	-0.302259347	0.165961286	0.983380278	0.156748535	0.972315383
0.000000000	0.000000000	0.004859055	-0.518850603	0.791470829	0.988239333	0.279888039	0.941507289
0.000000000	0.000000000	0.004712873	-0.008184544	1.138005534	0.992952207	0.382471548	0.874308823
0.000000000	0.000000000	0.004457850	0.273691724	1.707405290	0.997410057	0.460381423	0.773708884
0.000000000	0.000000000	0.004799509	0.853772596	1.396534995	1.002209566	0.510217448	0.645147233
0.000000000	0.000000000	0.004823976	1.169118378	0.614710415	1.007033542	0.529896867	0.496602767
0.000000000	0.000000000	0.005339398	0.793222284	0.096002067	1.012372940	0.519307304	0.338147513
0.000000000	0.000000000	0.004872160	0.566776832	-0.275946910	1.017245100	0.480757665	0.180980852
0.000000000	0.000000000	0.004739318	0.354170258	-0.140997784	1.021984418	0.419043254	0.036147894
0.000000000	0.000000000	0.004695827	0.536401169	-0.398733114	1.026680245	0.341070116	-0.086764309
0.000000000	0.000000000	0.005675368	0.186242622	-0.217762914	1.032355613	0.255103423	-0.180685098
0.000000000	0.000000000	0.004742635	0.063770309	-0.388302137	1.037098248	0.169781380	-0.241702474
0.000000000	0.000000000	0.004803021	-0.358064155	-0.319866877	1.041901269	0.093073742	-0.269230607
0.000000000	0.000000000	0.005150865	-0.261474135	-0.204027396	1.047052133	0.031372169	-0.265738185
0.000000000	0.000000000	0.005332123	-0.170715346	0.053113171	1.052384256	-0.011128547	-0.236140547
0.000000000	0.000000000	0.004866791	0.322465685	-0.170316320	1.057251048	-0.032671744	-0.186997251
0.000000000	0.000000000	0.005122256	0.194991784	-0.023833506	1.062373304	-0.033815409	-0.125663287
0.000000000	0.000000000	0.004698640	-0.107395781	-0.127787881	1.067071944	-0.017039275	-0.059516854
0.000000000	0.000000000	0.005205648	-0.099869107	0.128186056	1.072277591	0.013794205	0.004656921
0.000000000	0.000000000	0.004838438	-0.237256525	0.184432126	1.077116029	0.054025107	0.061088765
0.000000000	0.000000000	0.004886078	0.442363423	0.401181554	1.082002107	0.098760373	0.105248201
0.000000000	0.000000000	0.004936525	0.791960272	0.035067772	1.086938632	0.143356803	0.133889558
0.000000000	0.000000000	0.004738458	0.379260434	-0.429125670	1.091677090	0.183752923	0.144983042
0.000000000	0.000000000	0.005113083	-0.076687618	-0.516784050	1.096790173	0.216600582	0.137633926
0.000000000	0.000000000	0.004755367	-0.319753691	0.139249413	1.101545540	0.239223710	0.112099704
0.000000000	0.000000000	0.004752630	-0.172934456	0.394533060	1.106298170	0.249526716	0.069951063
0.000000000	0.000000000	0.005109750	-0.026509774	0.713087095	1.111407919	0.246013276	0.014299689
0.000000000	0.000000000	0.005089384	0.350516469	0.584999644	1.116497303	0.228015365	-0.050093549
0.000000000	0.000000000	0.004617234	0.669772760	-0.008445018	1.121114537	0.196099805	-0.117031438
0.000000000	0.000000000	0.005446622	0.733348820	-0.597652245	1.126561160	0.152487087	-0.179511214
0.000000000	0.000000000	0.004432160	0.375631756	-0.580692431	1.130993320	0.101253960	-0.230697451
0.000000000	0.000000000	0.004680400	0.299709013	-0.546673084	1.135673720	0.048130425	-0.265012275
0.000000000	0.000000000	0.005134919	0.022743047	-0.570069579	1.140808639	-0.000172224	-0.279065346
0.000000000	0.000000000	0.004950373	-0.476450481	-0.340925848	1.145759012	-0.037004929	-0.272198463
0.000000000	0.000000000	0.005452849	-0.618371632	-0.651118111	1.151211861	-0.056962476	-0.246533643
0.000000000	0.000000000	0.005086536	-0.800961722	0.057299390	1.156298397	-0.056903919	-0.206539592
0.000000000	0.000000000	0.004821310	-0.062721571	0.269730317	1.161119707	-0.036544313	-0.158241677
0.000000000	0.000000000	0.004911202	0.237020242	0.443117431	1.166030910	0.001521586	-0.108278067
0.000000000	0.000000000	0.005150491	0.557953180	0.111891327	1.171181400	0.052322966	-0.063025343
0.000000000	0.000000000	0.004859299	0.618372174	-0.352704594	1.176040700	0.109350471	-0.027960259
0.000000000	0.000000000	0.005357143	-0.050247844	-0.421086700	1.181397843	0.165477957	-0.007307900
0.000000000	0.000000000	0.005088543	0.034225033	-0.160887713	1.186486385	0.213772158	-0.003912594
0.000000000	0.000000000	0.004853647	0.073072521	0.277350583	1.191340032	0.248104834	-0.019221459
0.000000000	0.000000000	0.004960020	0.237262013	0.168951356	1.196300052	0.263572930	-0.053303920
0.000000000	0.000000000	0.005215739	0.835820817	0.046674106	1.201515791	0.256758759	-0.104894690
0.000000000	0.000000000	0.005409501	0.335549886	-0.447612226	1.206925292	0.225840945	-0.171478928
0.000000000	0.000000000	0.005750285	0.101132700	-0.700174481	1.212675578	0.170552253	-0.249416935
0.000000000	0.000000000	0.005476151	-0.458185293	-0.542141117	1.218151729	0.092009813	-0.334068173
0.000000000	0.000000000	0.005210067	-0.316996017	-0.345676275	1.223361795	-0.007499681	-0.419874348
0.000000000	0.000000000	0.004873926	-0.256241767	0.080843577	1.228235721	-0.124668923	-0.500418900
0.000000000	0.000000000	0.004617433	-0.027669844	0.030999745	1.232853155	-0.255183530	-0.568560466
0.000000000	0.000000000	0.005189586	-0.028540482	-0.627667143	1.238042740	-0.393626086	-0.616775139
0.000000000	0.000000000	0.005722645	-0.430726722	-0.722317308	1.243765386	-0.533387393	-0.637792380
0.000000000	0.000000000	0.005039870	-0.452494099	-0.722326426	1.248805255	-0.666734432	-0.625488862
0.000000000	0.000000000	0.004833674	-0.739539041	-0.945496612	1.253638929	-0.785148003	-0.575879120
0.000000000	0.000000000	0.004966273	-0.435363108	-0.784702985	1.258605202	-0.879964287	-0.487972760
0.000000000	0.000000000	0.005058349	-0.976729928	-0.720249987	1.263663552	-0.943266497	-0.364274228
0.000000000	0.000000000	0.004895443	-1.531912542	-0.586597510	1.268558995	-0.968889268	-0.210770097
0.000000000	0.000000000	0.004714640	-1.789332448	-0.194918517	1.273273636	-0.953327446	-0.036360949
0.000000000	0.000000000	0.005093933	-1.388810208	0.819975937	1.278367569	-0.896312351	0.148169755
0.000000000	0.000000000	0.004490448	-0.587663236	1.070244687	1.282858017	-0.800877418	0.331428841
0.000000000	0.000000000	0.004864120	-0.036138713	1.048825318	1.287722137	-0.672889365	0.502634188
0.000000000	0.000000000	0.004910444	0.115631971	0.542868779	1.292632581	-0.520205111	0.652520245
0.000000000	0.000000000	0.005477887	-0.169666102	0.139310561	1.298110468	-0.351724916	0.773807373
0.000000000	0.000000000	0.004627952	-0.468909378	0.444982280	1.302738421	-0.176587177	0.861298728
0.000000000	0.000000000	0.005298205	-0.195818709	0.673655373	1.308036626	-0.003619089	0.911791899
0.000000000	0.000000000	0.004872232	-0.138434420	1.133866523	1.312908858	0.158988013	0.923992403
0.000000000	0.000000000	0.005116690	0.523453705	1.198995051	1.318025548	0.303887297	0.898515109
0.000000000	0.000000000	0.005192276	0.456879597	0.970076341	1.323217823	0.424769776	0.837939216
0.000000000	0.000000000	0.004801159	0.510674649	0.565295307	1.328018982	0.516590938	0.746816392
0.000000000	0.000000000	0.005174182	0.140181477	0.773518764	1.333193164	0.575834707	0.631538341
0.000000000	0.000000000	0.004950119	0.467515033	0.629974673	1.338143283	0.600799551	0.500015927
0.000000000	0.000000000	0.005231017	1.057732596	0.492924542	1.343374300	0.591875933	0.361165866
0.000000000	0.000000000	0.005300251	0.827190710	0.172785347	1.348674551	0.551750162	0.224231546
0.000000000	0.000000000	0.005082861	0.659739622	0.137996837	1.353757412	0.485433107	0.097994289
0.000000000	0.000000000	0.004881880	0.426612806	-0.327524612	1.358639292	0.400015507	-0.010034323
0.000000000	0.000000000	0.005185148	0.089261265	-0.289834304	1.363824440	0.304110781	-0.094322276
0.000000000	0.000000000	0.005014504	0.370570254	-0.071603893	1.368838944	0.207030282	-0.151811908
0.000000000	0.000000000	0.005115194	0.213886784	-0.211546019	1.373954138	0.117800110	-0.182114285
0.000000000	0.000000000	0.005303844	0.032676760	-0.391639754	1.379257981	0.044157605	-0.187370174
0.000000000	0.000000000	0.004901873	-0.534334482	-0.464288720	1.384159854	-0.008325084	-0.171796093
0.000000000	0.000000000	0.005136863	-0.489596192	-0.205731935	1.389296717	-0.036838947	-0.140976245
