x	y	time	xaccel	yaccel	cumulative_time	xaccel_filtered_iir	yaccel_filtered_iir
0.000000000	0.000000000	0.025562724	0.119650589	1.453619386	1.465396891	0.726244015	0.697749592
0.000000000	0.000000000	0.025113309	0.571614581	-0.224844707	1.490510201	0.383705160	0.315363085
0.000000000	0.000000000	0.027043648	0.014686858	-0.286535481	1.517553849	0.028094471	-0.076506500
0.000000000	0.000000000	0.025272283	-0.541440441	0.100631322	1.542826132	-0.326142870	-0.433555111
0.000000000	0.000000000	0.028296498	-0.253614306	-1.119756241	1.571122630	-0.691672110	-0.759042411
0.000000000	0.000000000	0.024088043	-1.402333881	-0.915310423	1.595210672	-1.066598846	-1.062315846
0.000000000	0.000000000	0.027066693	-1.357042195	-1.209502618	1.622277365	-1.406342244	-1.316402474
0.000000000	0.000000000	0.023618776	-1.398674405	-1.780272769	1.645896141	-1.649397236	-1.471468412
0.000000000	0.000000000	0.022702620	-2.204297711	-1.342674325	1.668598761	-1.772816625	-1.499765976
0.000000000	0.000000000	0.025855710	-1.601522573	-1.241352437	1.694454471	-1.821185901	-1.416264539
0.000000000	0.000000000	0.024314080	-1.744122496	-1.565301817	1.718768550	-1.872049545	-1.260848848
0.000000000	0.000000000	0.024442228	-2.195171403	-0.812910756	1.743210778	-1.960186375	-1.074063543
0.000000000	0.000000000	0.022494529	-1.704321476	-1.137010288	1.765705308	-2.036116206	-0.886182391
0.000000000	0.000000000	0.025820399	-2.342694980	-0.595354866	1.791525707	-2.010651645	-0.704740309
0.000000000	0.000000000	0.023720518	-1.908403787	-0.143254092	1.815246225	-1.846064619	-0.498441686
0.000000000	0.000000000	0.025648091	-1.192366711	-0.921073323	1.840894317	-1.598320437	-0.210269120
0.000000000	0.000000000	0.026076036	-1.791488048	0.748686060	1.866970352	-1.364850446	0.187894465
0.000000000	0.000000000	0.024843537	-0.836889814	0.548617623	1.891813889	-1.194136128	0.646543663
0.000000000	0.000000000	0.026313335	-1.120207935	0.604897529	1.918127224	-1.049641035	1.051349523
0.000000000	0.000000000	0.026548157	-1.226340445	1.958628061	1.944675381	-0.857227147	1.298119511
0.000000000	0.000000000	0.025653557	-0.084339330	1.135019012	1.970328938	-0.579282059	1.373187845
0.000000000	0.000000000	0.027714592	-0.598877573	1.165648302	1.998043530	-0.239814504	1.362623066
0.000000000	0.000000000	0.028368528	0.306244086	1.662434991	2.026412058	0.112614519	1.366230879
0.000000000	0.000000000	0.022949619	0.567059268	0.919347254	2.049361677	0.449169873	1.396653818
0.000000000	0.000000000	0.028253572	0.363350744	1.817462386	2.077615249	0.762949562	1.373009618
0.000000000	0.000000000	0.023589541	1.263898670	1.375507322	2.101204790	1.042903020	1.213150780
0.000000000	0.000000000	0.022242847	1.553515346	0.280261455	2.123447637	1.267608286	0.915636838
0.000000000	0.000000000	0.025446072	0.788486110	1.065605098	2.148893709	1.429488870	0.547788166
0.000000000	0.000000000	0.022937210	2.202137531	-0.005291155	2.171830919	1.552420786	0.176571461
0.000000000	0.000000000	0.022453547	1.363949771	-0.276771035	2.194284466	1.676123770	-0.173328214
0.000000000	0.000000000	0.028091354	1.659495584	-0.194868701	2.222375820	1.819564703	-0.510208135
0.000000000	0.000000000	0.023294850	2.387327193	-1.287159670	2.245670670	1.956112415	-0.844060760
0.000000000	0.000000000	0.027196291	1.451408993	-0.761105525	2.272866962	2.030523712	-1.160350034
0.000000000	0.000000000	0.022799489	2.636012696	-1.460549709	2.295666451	2.012323013	-1.415021074
0.000000000	0.000000000	0.025755680	1.789989055	-1.930618880	2.321422130	1.929931881	-1.560487345
0.000000000	0.000000000	0.024624385	1.223777699	-1.134279204	2.346046516	1.836540665	-1.585187625
0.000000000	0.000000000	0.020489444	2.550106485	-1.841870353	2.366535960	1.741179918	-1.523182839
0.000000000	0.000000000	0.022313004	1.118444918	-1.296011869	2.388848964	1.591777108	-1.416749374
0.000000000	0.000000000	0.028767232	1.363372848	-0.985890450	2.417616196	1.333755534	-1.272503405
0.000000000	0.000000000	0.023788018	1.407725504	-1.714818869	2.441404213	0.974333278	-1.061689989
0.000000000	0.000000000	0.025564656	-0.026692633	-0.187759389	2.466968870	0.582344364	-0.761236594
0.000000000	0.000000000	0.026518737	0.572060076	-0.573948285	2.493487607	0.227685225	-0.385274639
0.000000000	0.000000000	0.025013737	-0.112090173	-0.135795870	2.518501344	-0.074404813	0.022577201
0.000000000	0.000000000	0.028671668	-0.586651735	0.737386671	2.547173012	-0.356756574	0.416712833
0.000000000	0.000000000	0.027550071	-0.129264566	0.491147264	2.574723083	-0.644763645	0.768105192
0.000000000	0.000000000	0.029953090	-1.294927856	1.145425841	2.604676173	-0.922290614	1.065041865
0.000000000	0.000000000	0.029733849	-1.366709332	1.585466997	2.634410022	-1.160569484	1.298918910
0.000000000	0.000000000	0.026375413	-0.843017283	0.722450298	2.660785434	-1.366949897	1.448546987
0.000000000	0.000000000	0.026750852	-2.000610446	2.175381266	2.687536287	-1.582162636	1.488286144
0.000000000	0.000000000	0.024516997	-1.641565870	1.439653401	2.712053284	-1.826446245	1.423109113
0.000000000	0.000000000	0.025046925	-1.877585124	0.757774435	2.737100209	-2.062748019	1.302141214
0.000000000	0.000000000	0.021386780	-2.736667284	1.575760545	2.758486989	-2.219666067	1.173306448
0.000000000	0.000000000	0.018530080	-1.843075971	0.861061031	2.777017069	-2.245725663	1.031307366
0.000000000	0.000000000	0.022690029	-2.092471912	0.861307039	2.799707098	-2.140649565	0.833331705
0.000000000	0.000000000	0.026782174	-2.258574765	0.996767858	2.826489272	-1.948959319	0.558015633
0.000000000	0.000000000	0.023012967	-1.563625724	-0.585090919	2.849502240	-1.738062023	0.221745774
0.000000000	0.000000000	0.025337010	-1.636185722	0.184139204	2.874839250	-1.566599963	-0.156276016
0.000000000	0.000000000	0.022733372	-1.194595180	-0.187187468	2.897572622	-1.442011002	-0.561679230
0.000000000	0.000000000	0.028021872	-1.476881799	-1.365959834	2.925594494	-1.306017544	-0.943563554
0.000000000	0.000000000	0.021326744	-1.444101705	-0.868827098	2.946921238	-1.082292768	-1.211928173
0.000000000	0.000000000	0.025223335	-0.043290686	-1.959247812	2.972144573	-0.744020029	-1.317805000
0.000000000	0.000000000	0.022588988	-0.788466655	-0.903661058	2.994733561	-0.332937812	-1.313470954
0.000000000	0.000000000	0.027603067	-0.002835859	-0.829401548	3.022336627	0.073106633	-1.291811978
0.000000000	0.000000000	0.022555040	0.779780396	-2.016662903	3.044891667	0.405849258	-1.275370611
0.000000000	0.000000000	0.023276832	0.313249258	-0.908335155	3.068168499	0.645743182	-1.202607418
0.000000000	0.000000000	0.025772051	1.166066482	-0.872281993	3.093940550	0.834583646	-1.021120719
0.000000000	0.000000000	0.021964477	0.767408851	-1.313315531	3.115905027	1.036610923	-0.759114911
0.000000000	0.000000000	0.023310533	1.009400416	0.275994964	3.139215560	1.275245531	-0.492165931
0.000000000	0.000000000	0.020757167	2.296003369	-0.687143545	3.159972727	1.517288375	-0.255941025
0.000000000	0.000000000	0.028098291	1.158537073	-0.055841100	3.188071017	1.720206536	-0.010003063
0.000000000	0.000000000	0.022755479	1.809798381	0.661625189	3.210826496	1.873298114	0.305952662
0.000000000	0.000000000	0.018636496	2.409192602	0.057886696	3.229462992	1.985312382	0.686308138
0.000000000	0.000000000	0.024792819	1.674707587	1.558986627	3.254255811	2.053368387	1.040149977
0.000000000	0.000000000	0.025329287	2.183367254	1.283716106	3.279585098	2.056576226	1.262762134
0.000000000	0.000000000	0.024912626	2.065008837	0.985669217	3.304497723	1.973542573	1.324393412
0.000000000	0.000000000	0.026165621	1.560868186	1.561105548	3.330663344	1.806895014	1.286389278
0.000000000	0.000000000	0.026684417	2.029886037	1.215668134	3.357347762	1.595327833	1.236428543
0.000000000	0.000000000	0.030556579	1.017427064	0.861512435	3.387904341	1.389872843	1.211900787
0.000000000	0.000000000	0.023253761	1.124637453	1.665618775	3.411158101	1.201789470	1.176669090
0.000000000	0.000000000	0.026695937	1.346985196	0.836183928	3.437854039	0.978664446	1.059179415
0.000000000	0.000000000	0.022897077	0.273415926	0.725091482	3.460751116	0.653277661	0.807505334
0.000000000	0.000000000	0.025732699	0.696079405	0.612438610	3.486483815	0.224464304	0.416665598
0.000000000	0.000000000	0.022193311	-0.576282999	-0.394839045	3.508677126	-0.221099286	-0.070666789
0.000000000	0.000000000	0.022519197	-0.745119523	-0.007041150	3.531196323	-0.574655672	-0.571128380
0.000000000	0.000000000	0.024537860	-0.222847773	-1.467336363	3.555734183	-0.788900831	-0.985316754
0.000000000	0.000000000	0.022407568	-1.402002098	-1.361570532	3.578141751	-0.901101670	-1.248612144
0.000000000	0.000000000	0.024747807	-0.923573781	-0.760427199	3.602889558	-0.993340775	-1.368198395
0.000000000	0.000000000	0.022857079	-0.651406002	-1.964011766	3.625746637	-1.137942141	-1.404763749
0.000000000	0.000000000	0.023762199	-2.096736447	-1.179640746	3.649508836	-1.364557892	-1.421937920
0.000000000	0.000000000	0.025444038	-1.248007154	-1.483945871	3.674952874	-1.654494372	-1.450544073
0.000000000	0.000000000	0.025033534	-1.819110778	-1.565726943	3.699986408	-1.946467619	-1.475061967
0.000000000	0.000000000	0.024227800	-2.451134335	-1.124786844	3.724214208	-2.149880430	-1.436861790
0.000000000	0.000000000	0.023946968	-1.933403810	-1.609402667	3.748161177	-2.187671682	-1.268013250
0.000000000	0.000000000	0.023716650	-2.371077160	-1.079379321	3.771877827	-2.060271370	-0.947486555
0.000000000	0.000000000	0.026043415	-1.762664524	0.150001728	3.797921242	-1.863174437	-0.527518177
0.000000000	0.000000000	0.026031319	-1.359275721	-0.934111720	3.823952561	-1.715189122	-0.097865216
0.000000000	0.000000000	0.027810016	-2.116793063	0.880955237	3.851762578	-1.656423641	0.275828979
0.000000000	0.000000000	0.022407155	-1.311875331	0.513406586	3.874169732	-1.620430068	0.582253255
0.000000000	0.000000000	0.027838781	-1.553069223	0.404519629	3.902008513	-1.507652172	0.845424891
0.000000000	0.000000000	0.023926833	-1.834122214	1.609473429	3.925935347	-1.278957244	1.082893584
0.000000000	0.000000000	0.025356944	-0.032790050	0.992355547	3.951292290	-0.972442526	1.283770353
0.000000000	0.000000000	0.023649773	-1.126378074	1.404038600	3.974942063	-0.640652502	1.422561989
0.000000000	0.000000000	0.027695055	-0.513400315	1.889190159	4.002637118	-0.298171788	1.481560338
0.000000000	0.000000000	0.026574702	0.477448090	0.734616881	4.029211820	0.062306397	1.453575415
0.000000000	0.000000000	0.028780032	0.167042323	1.880272897	4.057991853	0.430596566	1.335482182
0.000000000	0.000000000	0.026883938	0.934097567	1.199332880	4.084875791	0.774122413	1.135837677
0.000000000	0.000000000	0.022549310	0.955522607	0.417898173	4.107425101	1.058515165	0.883341227
0.000000000	0.000000000	0.027066365	1.113059188	1.050028917	4.134491466	1.267246378	0.606843015
0.000000000	0.000000000	0.018988106	1.938115451	-0.109659901	4.153479572	1.417200227	0.306748424
0.000000000	0.000000000	0.021441169	1.095715395	0.329609431	4.174920741	1.556810989	-0.034003033
0.000000000	0.000000000	0.023105955	1.667666642	-0.302914188	4.198026696	1.727071814	-0.409017638
0.000000000	0.000000000	0.023384619	2.361976613	-1.410968561	4.221411315	1.914046904	-0.777286180
0.000000000	0.000000000	0.023828140	1.510303266	-0.589711579	4.245239455	2.051390282	-1.093179184
0.000000000	0.000000000	0.023176102	2.503310497	-1.217108166	4.268415557	2.076857474	-1.325739075
0.000000000	0.000000000	0.024595281	2.033956720	-1.890175018	4.293010838	1.981289689	-1.449813224
0.000000000	0.000000000	0.026751906	1.199058353	-1.071482922	4.319762745	1.800164578	-1.451135380
0.000000000	0.000000000	0.024592457	2.216108464	-1.638375515	4.344355202	1.568020132	-1.353546532
0.000000000	0.000000000	0.024596147	0.970539458	-1.169565693	4.368951349	1.297968610	-1.217441985
0.000000000	0.000000000	0.025486528	1.030210100	-0.695559909	4.394437877	1.005884970	-1.088930364
0.000000000	0.000000000	0.022122698	1.051784590	-1.557216251	4.416560575	0.731467332	-0.952246894
0.000000000	0.000000000	0.022851868	-0.099482094	-0.264580302	4.439412443	0.515098736	-0.743862672
0.000000000	0.000000000	0.027360569	0.870951157	-0.558079794	4.466773012	0.354705407	-0.419851066
0.000000000	0.000000000	0.024521698	0.071932549	-0.408811638	4.491294710	0.196139036	-0.011519053
0.000000000	0.000000000	0.026721929	-0.285253005	1.045011162	4.518016638	-0.028929869	0.387261435
0.000000000	0.000000000	0.024006311	0.122930847	0.319762002	4.542022950	-0.353069816	0.694805627
0.000000000	0.000000000	0.024416534	-1.161029052	0.932166968	4.566439483	-0.750074657	0.905684480
0.000000000	0.000000000	0.026012923	-1.043350153	1.331999330	4.592452406	-1.150584417	1.075728475
0.000000000	0.000000000	0.026946715	-1.209309141	0.690498810	4.619399121	-1.483636140	1.245814257
0.000000000	0.000000000	0.023737584	-2.253283044	1.837011889	4.643136705	-1.718612524	1.390927540
0.000000000	0.000000000	0.030051021	-1.447390861	1.495724719	4.673187726	-1.880545719	1.448947322
0.000000000	0.000000000	0.024902428	-2.114447199	1.043379686	4.698090154	-2.023295241	1.389373261
0.000000000	0.000000000	0.022910098	-2.420118505	1.652060189	4.721000252	-2.175277227	1.239237424
0.000000000	0.000000000	0.022291358	-1.745611267	0.685407404	4.743291610	-2.303288721	1.042755385
0.000000000	0.000000000	0.028068915	-2.938717115	0.784226874	4.771360525	-2.332067603	0.811474463
0.000000000	0.000000000	0.021263555	-1.948950487	1.053085380	4.792624080	-2.207762774	0.524180055
0.000000000	0.000000000	0.023942663	-1.835763214	-0.494504450	4.816566742	-1.948113377	0.169731043
0.000000000	0.000000000	0.022938664	-1.970758939	0.173028868	4.839505406	-1.631211976	-0.221179021
0.000000000	0.000000000	0.025323801	-0.929070881	-0.518491267	4.864829208	-1.334843645	-0.586520652
0.000000000	0.000000000	0.021867571	-1.190640688	-1.332530697	4.886696779	-1.084893016	-0.870269234
0.000000000	0.000000000	0.022952543	-1.202209057	-0.484295871	4.909649322	-0.856689332	-1.056084400
0.000000000	0.000000000	0.027862897	-0.160398517	-1.597572570	4.937512218	-0.615607948	-1.173739777
0.000000000	0.000000000	0.018064016	-0.549105272	-1.229082799	4.955576234	-0.347034511	-1.270107522
0.000000000	0.000000000	0.023692685	-0.192320004	-0.908747614	4.979268919	-0.053076903	-1.363239825
0.000000000	0.000000000	0.021767829	0.664654007	-2.053439381	5.001036748	0.262777545	-1.418765210
0.000000000	0.000000000	0.027217332	0.079242671	-0.970475251	5.028254081	0.600683810	-1.374128827
0.000000000	0.000000000	0.028460477	1.444440132	-1.248968797	5.056714558	0.956486308	-1.189665959
0.000000000	0.000000000	0.025116131	1.091543331	-1.148491223	5.081830689	1.306132882	-0.878515842
0.000000000	0.000000000	0.027627617	1.319319677	-0.008707073	5.109458306	1.596447193	-0.494425118
0.000000000	0.000000000	0.028576913	2.259678913	-0.537914717	5.138035219	1.766802435	-0.097585266
0.000000000	0.000000000	0.023551051	1.569801037	0.429547567	5.161586270	1.803156456	0.271067950
0.000000000	0.000000000	0.027287379	1.790986527	0.837397243	5.188873649	1.771146013	0.593237827
0.000000000	0.000000000	0.022205199	1.923981697	0.336644969	5.211078848	1.772085069	0.860605653
0.000000000	0.000000000	0.023251498	1.235060255	1.444820729	5.234330347	1.852999626	1.065104081
0.000000000	0.000000000	0.025528684	2.733271970	1.247159739	5.259859031	1.969879136	1.209020766
0.000000000	0.000000000	0.028002283	1.920911553	1.003274767	5.287861314	2.041994503	1.322900613
0.000000000	0.000000000	0.026387047	1.486461861	1.938608626	5.314248361	2.020025858	1.452817018
0.000000000	0.000000000	0.022340227	2.431230530	1.099446488	5.336588587	1.891970716	1.607417006
0.000000000	0.000000000	0.025742465	1.449407733	1.791321583	5.362331053	1.656896793	1.715872751
0.000000000	0.000000000	0.027273526	1.188276780	2.140570874	5.389604579	1.328571986	1.657972357
0.000000000	0.000000000	0.024798602	1.474060220	0.646865966	5.414403181	0.957034129	1.358846833
0.000000000	0.000000000	0.023226080	-0.026848068	1.565934680	5.437629261	0.615161294	0.864663492
0.000000000	0.000000000	0.023574026	0.713229889	0.031916497	5.461203287	0.344133311	0.322071713
0.000000000	0.000000000	0.027871773	0.025945157	-0.486996463	5.489075060	0.112858138	-0.128626535
0.000000000	0.000000000	0.024331622	-0.303861938	-0.039300593	5.513406682	-0.156595693	-0.449888320
0.000000000	0.000000000	0.025375805	-0.060195026	-0.703123300	5.538782487	-0.514783346	-0.699677339
0.000000000	0.000000000	0.024443233	-1.414074014	-1.033851891	5.563225720	-0.934196068	-0.939981327
0.000000000	0.000000000	0.026233960	-1.248538325	-1.113780528	5.589459680	-1.328320299	-1.173063713
0.000000000	0.000000000	0.028808438	-1.191182423	-1.616425715	5.618268118	-1.615452749	-1.361507097
0.000000000	0.000000000	0.023068957	-2.442241515	-1.157572157	5.641337076	-1.772084951	-1.474530706
0.000000000	0.000000000	0.029126100	-1.404145202	-1.491662313	5.670463175	-1.843447453	-1.497191546
0.000000000	0.000000000	0.026338875	-1.916695068	-1.775547402	5.696802050	-1.904899507	-1.417535153
0.000000000	0.000000000	0.023631411	-2.287473831	-0.796956921	5.720433461	-1.995276034	-1.232199858
0.000000000	0.000000000	0.027022590	-1.505697602	-1.209470525	5.747456051	-2.078613256	-0.964984871
0.000000000	0.000000000	0.026558593	-2.596552522	-0.844779868	5.774014644	-2.081118814	-0.665716765
0.000000000	0.000000000	0.030593878	-2.128856344	0.184026738	5.804608523	-1.973890187	-0.380270266
0.000000000	0.000000000	0.022196319	-1.179859947	-0.593479863	5.826804842	-1.807258501	-0.118215200
0.000000000	0.000000000	0.025652938	-2.091581770	0.153962960	5.852457780	-1.649248661	0.147065473
0.000000000	0.000000000	0.021432740	-1.264106053	0.798506020	5.873890520	-1.503379168	0.446384213
0.000000000	0.000000000	0.023411892	-1.439803476	0.380697385	5.897302411	-1.310234798	0.785719505
0.000000000	0.000000000	0.024332915	-1.287019165	1.462259849	5.921635327	-1.024639224	1.137836357
0.000000000	0.000000000	0.025401473	-0.028682601	1.187542840	5.947036800	-0.669935716	1.446802935
0.000000000	0.000000000	0.024209468	-0.934502859	1.707960469	5.971246268	-0.316100766	1.646546695
0.000000000	0.000000000	0.020960762	0.222734613	1.997110797	5.992207030	-0.019516556	1.695072250
0.000000000	0.000000000	0.022869678	0.468239830	1.128323912	6.015076708	0.217132467	1.598732804
0.000000000	0.000000000	0.025656507	-0.026632092	1.699493001	6.040733215	0.440431209	1.399680234
0.000000000	0.000000000	0.023375849	0.968983799	1.127543117	6.064109064	0.704380160	1.140974752
0.000000000	0.000000000	0.024878583	1.121804805	0.564968380	6.088987648	1.022862529	0.846938541
0.000000000	0.000000000	0.022705312	0.918047055	1.055947956	6.111692960	1.354168573	0.529595463
0.000000000	0.000000000	0.026265573	2.242230465	-0.287309376	6.137958533	1.626991162	0.200757258
0.000000000	0.000000000	0.024261750	1.249233719	-0.085556173	6.162220283	1.786473505	-0.125985360
0.000000000	0.000000000	0.023507216	2.035014200	0.081241846	6.185727499	1.831549294	-0.437573875
0.000000000	0.000000000	0.024848465	2.121354017	-1.354932505	6.210575964	1.820226741	-0.723757318
0.000000000	0.000000000	0.021508763	1.299590033	-0.814067139	6.232084727	1.830356208	-0.984426574
0.000000000	0.000000000	0.023035738	2.133725116	-0.969653457	6.255120465	1.893129565	-1.228054958
0.000000000	0.000000000	0.024479511	2.061368822	-1.695053070	6.279599975	1.956367289	-1.445599362
0.000000000	0.000000000	0.022347305	1.603810536	-1.418475617	6.301947281	1.923834183	-1.591816545
0.000000000	0.000000000	0.026482208	2.263003600	-1.814349142	6.328429489	1.740163840	-1.613550739
0.000000000	0.000000000	0.026315300	1.029837442	-1.513241717	6.354744789	1.438573609	-1.497554300
0.000000000	0.000000000	0.022998234	1.090636591	-0.865290791	6.377743023	1.107971022	-1.278546726
0.000000000	0.000000000	0.023897747	1.116868368	-1.586092934	6.401640770	0.819843551	-1.003819947
0.000000000	0.000000000	0.029154104	0.198668258	-0.262830912	6.430794874	0.587255177	-0.702236509
0.000000000	0.000000000	0.029750162	0.804152748	-0.466807745	6.460545036	0.378164216	-0.384916358
0.000000000	0.000000000	0.022621366	-0.077763110	-0.437399811	6.483166402	0.146665150	-0.061095239
0.000000000	0.000000000	0.030635748	-0.432693636	0.910454386	6.513802150	-0.147842324	0.256563991
0.000000000	0.000000000	0.026180474	0.095139693	-0.003172977	6.539982624	-0.522086053	0.562078637
0.000000000	0.000000000	0.023064176	-1.324970078	1.099737124	6.563046801	-0.942644275	0.863181440
0.000000000	0.000000000	0.022404104	-1.363188758	1.360963051	6.585450905	-1.325742021	1.166959457
0.000000000	0.000000000	0.029112298	-1.322928258	0.919424680	6.614563202	-1.588377230	1.451881719
0.000000000	0.000000000	0.026653813	-2.065339268	2.092496435	6.641217015	-1.711165489	1.656671764
0.000000000	0.000000000	0.029937643	-1.545135226	1.753350584	6.671154659	-1.750412710	1.708775673
0.000000000	0.000000000	0.024865941	-1.675659389	1.054134805	6.696020600	-1.787058423	1.577319916
0.000000000	0.000000000	0.022463438	-2.136833330	1.991447643	6.718484038	-1.859876467	1.306006301
0.000000000	0.000000000	0.029259720	-1.571572344	0.744027974	6.747743757	-1.943025503	0.991851241
0.000000000	0.000000000	0.026233729	-2.401050784	0.294351156	6.773977486	-1.982383362	0.713002598
0.000000000	0.000000000	0.022167282	-1.843732606	0.992170715	6.796144768	-1.944070233	0.460731059
0.000000000	0.000000000	0.019112790	-1.442306656	-0.182313612	6.815257558	-1.822804886	0.154267571
0.000000000	0.000000000	0.023774166	-2.044453044	0.026550127	6.839031723	-1.619025685	-0.257388086
0.000000000	0.000000000	0.024394173	-1.212828845	-0.741611893	6.863425896	-1.336375028	-0.711737284
0.000000000	0.000000000	0.028637600	-0.989405997	-1.357369772	6.892063496	-1.006408832	-1.065334999
0.000000000	0.000000000	0.032243534	-0.759150199	-0.868562413	6.924307030	-0.689843087	-1.217829380
