x	y	time	xaccel	yaccel	cumulative_time
0.000000000	0.000000000	0.004738215	-0.293144462	-0.046556459	0.564533441
0.000000000	0.000000000	0.004604305	-0.202501145	-0.200217772	0.569137746
0.000000000	0.000000000	0.005186401	0.236246417	-0.587362935	0.574324147
0.000000000	0.000000000	0.005229432	-0.094700408	-1.157888442	0.579553580
0.000000000	0.000000000	0.004964789	-0.919682998	-1.170087776	0.584518369
0.000000000	0.000000000	0.005066483	-1.236779019	-1.264127532	0.589584852
0.000000000	0.000000000	0.004709936	-1.585836044	-0.387722272	0.594294788
0.000000000	0.000000000	0.004887855	-1.057566524	0.099980434	0.599182643
0.000000000	0.000000000	0.004996591	-0.833282402	0.375191382	0.604179234
0.000000000	0.000000000	0.004998340	-0.339553718	0.400078056	0.609177574
0.000000000	0.000000000	0.005045642	-0.558822835	0.048584046	0.614223216
0.000000000	0.000000000	0.004905865	-0.616727637	0.206092424	0.619129081
0.000000000	0.000000000	0.004785498	-0.508865960	0.622028608	0.623914579
0.000000000	0.000000000	0.004327064	-0.301402147	0.766682251	0.628241643
0.000000000	0.000000000	0.004890140	0.011848868	0.912876510	0.633131784
0.000000000	0.000000000	0.004924912	-0.078298044	0.503309305	0.638056696
0.000000000	0.000000000	0.004814618	-0.155354370	0.411229633	0.642871313
0.000000000	0.000000000	0.005106549	0.041253917	0.968936706	0.647977862
0.000000000	0.000000000	0.005067981	0.227060518	1.119715633	0.653045843
0.000000000	0.000000000	0.004695163	0.426422629	0.780827395	0.657741007
0.000000000	0.000000000	0.005013366	0.375182965	0.811212575	0.662754373
0.000000000	0.000000000	0.004648464	0.282861476	0.552431105	0.667402837
0.000000000	0.000000000	0.004430015	0.067871924	0.605588134	0.671832852
0.000000000	0.000000000	0.004748771	0.345810587	0.990162822	0.676581623
0.000000000	0.000000000	0.004919575	0.695494460	0.551279897	0.681501199
0.000000000	0.000000000	0.005127064	1.061267109	0.207920176	0.686628263
0.000000000	0.000000000	0.005200728	0.809657558	-0.620149322	0.691828991
0.000000000	0.000000000	0.004910413	0.270184183	-0.986924078	0.696739404
0.000000000	0.000000000	0.005257192	-0.432734154	-0.877112739	0.701996596
0.000000000	0.000000000	0.004639678	-0.394910431	-0.008481282	0.706636274
0.000000000	0.000000000	0.004661547	-0.434414303	0.293579132	0.711297821
0.000000000	0.000000000	0.005195835	-0.155424951	0.363108921	0.716493657
0.000000000	0.000000000	0.004906642	0.192792023	0.039864547	0.721400299
0.000000000	0.000000000	0.004787474	0.200648296	-0.035520833	0.726187773
0.000000000	0.000000000	0.004960270	0.031648625	-0.026902854	0.731148043
0.000000000	0.000000000	0.004885124	0.045981968	-0.142844933	0.736033167
0.000000000	0.000000000	0.005207554	0.040398658	-0.004784774	0.741240721
0.000000000	0.000000000	0.005053566	0.182883300	-0.203063488	0.746294287
0.000000000	0.000000000	0.005037468	0.160748151	-0.300073139	0.751331755
0.000000000	0.000000000	0.004695752	-0.138144689	0.119385736	0.756027507
0.000000000	0.000000000	0.005701166	0.045126980	0.623368301	0.761728672
0.000000000	0.000000000	0.005176622	0.052150182	0.456900670	0.766905294
0.000000000	0.000000000	0.004797880	0.855268542	0.257733683	0.771703174
0.000000000	0.000000000	0.004844564	0.468424252	-0.188810554	0.776547737
0.000000000	0.000000000	0.004427127	0.427838885	-0.353710834	0.780974865
0.000000000	0.000000000	0.005084943	0.051795037	-0.077975532	0.786059807
0.000000000	0.000000000	0.005237950	0.188222863	0.210176151	0.791297757
0.000000000	0.000000000	0.004716906	0.491381355	0.355573951	0.796014664
0.000000000	0.000000000	0.004675429	0.659912659	-0.121828860	0.800690093
0.000000000	0.000000000	0.005020881	0.345963230	-0.677351378	0.805710974
0.000000000	0.000000000	0.004869790	-0.100801766	-0.906140263	0.810580764
0.000000000	0.000000000	0.005144096	-0.540633162	-0.808533269	0.815724860
0.000000000	0.000000000	0.005293893	-0.482490059	-0.400037032	0.821018753
0.000000000	0.000000000	0.005213873	-0.271624110	0.019330357	0.826232626
0.000000000	0.000000000	0.004654328	0.180488903	0.386290329	0.830886954
0.000000000	0.000000000	0.004704786	0.414542402	0.433191746	0.835591740
0.000000000	0.000000000	0.004985736	0.052924317	0.157893377	0.840577476
0.000000000	0.000000000	0.004970211	0.701029965	0.134545059	0.845547686
0.000000000	0.000000000	0.005265864	0.316998878	0.092465017	0.850813551
0.000000000	0.000000000	0.005171429	0.761651756	-0.466070706	0.855984979
0.000000000	0.000000000	0.005071086	0.359239097	-0.339249050	0.861056065
0.000000000	0.000000000	0.005008180	-0.000895550	-0.652804878	0.866064245
0.000000000	0.000000000	0.005219128	-0.698147154	-0.259641012	0.871283373
0.000000000	0.000000000	0.005091031	-0.277102557	0.177656167	0.876374405
0.000000000	0.000000000	0.005232749	-0.111201868	0.272259555	0.881607154
0.000000000	0.000000000	0.005123009	0.530090979	0.135376843	0.886730162
0.000000000	0.000000000	0.005408973	0.373057981	-0.604081828	0.892139135
0.000000000	0.000000000	0.004950563	0.111360466	-0.914639183	0.897089698
0.000000000	0.000000000	0.005071278	-0.268856171	-0.792869999	0.902160976
0.000000000	0.000000000	0.005460259	-0.404644587	-0.502163729	0.907621235
0.000000000	0.000000000	0.005108010	-0.535115120	-0.411059371	0.912729245
0.000000000	0.000000000	0.005351066	-0.598578044	-0.746799440	0.918080311
0.000000000	0.000000000	0.005340907	-0.863347404	-0.841428924	0.923421218
0.000000000	0.000000000	0.004622858	-1.063390657	-0.644686891	0.928044076
0.000000000	0.000000000	0.005345780	-1.256680749	-0.599604934	0.933389855
0.000000000	0.000000000	0.004924168	-1.305220418	-0.013109920	0.938314023
0.000000000	0.000000000	0.004917042	-0.940316974	0.438393358	0.943231065
0.000000000	0.000000000	0.004998031	-0.887173889	0.543545294	0.948229096
0.000000000	0.000000000	0.004924129	-0.711047734	0.571100908	0.953153226
0.000000000	0.000000000	0.004855954	-0.527328172	0.623687170	0.958009180
0.000000000	0.000000000	0.004893394	-0.180681745	0.941241724	0.962902574
0.000000000	0.000000000	0.005349221	0.291981154	1.145326303	0.968251795
0.000000000	0.000000000	0.005031565	0.312614040	0.552365236	0.973283360
0.000000000	0.000000000	0.004977761	0.061546819	0.487579540	0.978261121
0.000000000	0.000000000	0.005119157	-0.302259347	0.165961286	0.983380278
0.000000000	0.000000000	0.004859055	-0.518850603	0.791470829	0.988239333
0.000000000	0.000000000	0.004712873	-0.008184544	1.138005534	0.992952207
0.000000000	0.000000000	0.004457850	0.273691724	1.707405290	0.997410057
0.000000000	0.000000000	0.004799509	0.853772596	1.396534995	1.002209566
0.000000000	0.000000000	0.004823976	1.169118378	0.614710415	1.007033542
0.000000000	0.000000000	0.005339398	0.793222284	0.096002067	1.012372940
0.000000000	0.000000000	0.004872160	0.566776832	-0.275946910	1.017245100
0.000000000	0.000000000	0.004739318	0.354170258	-0.140997784	1.021984418
0.000000000	0.000000000	0.004695827	0.536401169	-0.398733114	1.026680245
0.000000000	0.000000000	0.005675368	0.186242622	-0.217762914	1.032355613
0.000000000	0.000000000	0.004742635	0.063770309	-0.388302137	1.037098248
0.000000000	0.000000000	0.004803021	-0.358064155	-0.319866877	1.041901269
0.000000000	0.000000000	0.005150865	-0.261474135	-0.204027396	1.047052133
0.000000000	0.000000000	0.005332123	-0.170715346	0.053113171	1.052384256
0.000000000	0.000000000	0.004866791	0.322465685	-0.170316320	1.057251048
0.000000000	0.000000000	0.005122256	0.194991784	-0.023833506	1.062373304
0.000000000	0.000000000	0.004698640	-0.107395781	-0.127787881	1.067071944
0.000000000	0.000000000	0.005205648	-0.099869107	0.128186056	1.072277591
0.000000000	0.000000000	0.004838438	-0.237256525	0.184432126	1.077116029
0.000000000	0.000000000	0.004886078	0.442363423	0.401181554	1.082002107
0.000000000	0.000000000	0.004936525	0.791960272	0.035067772	1.086938632
0.000000000	0.000000000	0.004738458	0.379260434	-0.429125670	1.091677090
0.000000000	0.000000000	0.005113083	-0.076687618	-0.516784050	1.096790173
0.000000000	0.000000000	0.004755367	-0.319753691	0.139249413	1.101545540
0.000000000	0.000000000	0.004752630	-0.172934456	0.394533060	1.106298170
0.000000000	0.000000000	0.005109750	-0.026509774	0.713087095	1.111407919
0.000000000	0.000000000	0.005089384	0.350516469	0.584999644	1.116497303
0.000000000	0.000000000	0.004617234	0.669772760	-0.008445018	1.121114537
0.000000000	0.000000000	0.005446622	0.733348820	-0.597652245	1.126561160
0.000000000	0.000000000	0.004432160	0.375631756	-0.580692431	1.130993320
0.000000000	0.000000000	0.004680400	0.299709013	-0.546673084	1.135673720
0.000000000	0.000000000	0.005134919	0.022743047	-0.570069579	1.140808639
0.000000000	0.000000000	0.004950373	-0.476450481	-0.340925848	1.145759012
0.000000000	0.000000000	0.005452849	-0.618371632	-0.651118111	1.151211861
0.000000000	0.000000000	0.005086536	-0.800961722	0.057299390	1.156298397
0.000000000	0.000000000	0.004821310	-0.062721571	0.269730317	1.161119707
0.000000000	0.000000000	0.004911202	0.237020242	0.443117431	1.166030910
0.000000000	0.000000000	0.005150491	0.557953180	0.111891327	1.171181400
0.000000000	0.000000000	0.004859299	0.618372174	-0.352704594	1.176040700
0.000000000	0.000000000	0.005357143	-0.050247844	-0.421086700	1.181397843
0.000000000	0.000000000	0.005088543	0.034225033	-0.160887713	1.186486385
0.000000000	0.000000000	0.004853647	0.073072521	0.277350583	1.191340032
0.000000000	0.000000000	0.004960020	0.237262013	0.168951356	1.196300052
0.000000000	0.000000000	0.005215739	0.835820817	0.046674106	1.201515791
0.000000000	0.000000000	0.005409501	0.335549886	-0.447612226	1.206925292
0.000000000	0.000000000	0.005750285	0.101132700	-0.700174481	1.212675578
0.000000000	0.000000000	0.005476151	-0.458185293	-0.542141117	1.218151729
0.000000000	0.000000000	0.005210067	-0.316996017	-0.345676275	1.223361795
0.000000000	0.000000000	0.004873926	-0.256241767	0.080843577	1.228235721
0.000000000	0.000000000	0.004617433	-0.027669844	0.030999745	1.232853155
0.000000000	0.000000000	0.005189586	-0.028540482	-0.627667143	1.238042740
0.000000000	0.000000000	0.005722645	-0.430726722	-0.722317308	1.243765386
0.000000000	0.000000000	0.005039870	-0.452494099	-0.722326426	1.248805255
0.000000000	0.000000000	0.004833674	-0.739539041	-0.945496612	1.253638929
0.000000000	0.000000000	0.004966273	-0.435363108	-0.784702985	1.258605202
0.000000000	0.000000000	0.005058349	-0.976729928	-0.720249987	1.263663552
0.000000000	0.000000000	0.004895443	-1.531912542	-0.586597510	1.268558995
0.000000000	0.000000000	0.004714640	-1.789332448	-0.194918517	1.273273636
0.000000000	0.000000000	0.005093933	-1.388810208	0.819975937	1.278367569
0.000000000	0.000000000	0.004490448	-0.587663236	1.070244687	1.282858017
0.000000000	0.000000000	0.004864120	-0.036138713	1.048825318	1.287722137
0.000000000	0.000000000	0.004910444	0.115631971	0.542868779	1.292632581
0.000000000	0.000000000	0.005477887	-0.169666102	0.139310561	1.298110468
0.000000000	0.000000000	0.004627952	-0.468909378	0.444982280	1.302738421
0.000000000	0.000000000	0.005298205	-0.195818709	0.673655373	1.308036626
0.000000000	0.000000000	0.004872232	-0.138434420	1.133866523	1.312908858
0.000000000	0.000000000	0.005116690	0.523453705	1.198995051	1.318025548
0.000000000	0.000000000	0.005192276	0.456879597	0.970076341	1.323217823
0.000000000	0.000000000	0.004801159	0.510674649	0.565295307	1.328018982
0.000000000	0.000000000	0.005174182	0.140181477	0.773518764	1.333193164
0.000000000	0.000000000	0.004950119	0.467515033	0.629974673	1.338143283
0.000000000	0.000000000	0.005231017	1.057732596	0.492924542	1.343374300
0.000000000	0.000000000	0.005300251	0.827190710	0.172785347	1.348674551
0.000000000	0.000000000	0.005082861	0.659739622	0.137996837	1.353757412
0.000000000	0.000000000	0.004881880	0.426612806	-0.327524612	1.358639292
0.000000000	0.000000000	0.005185148	0.089261265	-0.289834304	1.363824440
0.000000000	0.000000000	0.005014504	0.370570254	-0.071603893	1.368838944
0.000000000	0.000000000	0.005115194	0.213886784	-0.211546019	1.373954138
0.000000000	0.000000000	0.005303844	0.032676760	-0.391639754	1.379257981
0.000000000	0.000000000	0.004901873	-0.534334482	-0.464288720	1.384159854
0.000000000	0.000000000	0.005136863	-0.489596192	-0.205731935	1.389296717
0.000000000	0.000000000	0.004746217	-0.437560356	0.248880673	1.394042935
0.000000000	0.000000000	0.004915264	-0.022282362	0.731004690	1.398958198
0.000000000	0.000000000	0.004633687	0.643137201	0.652903551	1.403591885
0.000000000	0.000000000	0.005314176	0.737914411	-0.243812110	1.408906061
0.000000000	0.000000000	0.005365131	0.538569630	-0.616186236	1.414271193
0.000000000	0.000000000	0.004883582	-0.127375851	-0.429717342	1.419154775
0.000000000	0.000000000	0.005082132	0.039399812	-0.289367988	1.424236907
0.000000000	0.000000000	0.005306318	-0.188581265	0.079718849	1.429543226
0.000000000	0.000000000	0.005022770	-0.066233331	0.373907761	1.434565996
0.000000000	0.000000000	0.005375169	0.008595964	0.214847112	1.439941165
0.000000000	0.000000000	0.005223673	0.207270624	0.266577095	1.445164838
0.000000000	0.000000000	0.005126936	0.376225494	0.310487183	1.450291774
0.000000000	0.000000000	0.005638711	0.754729555	0.141074485	1.455930484
0.000000000	0.000000000	0.005008032	0.639405372	0.032708401	1.460938516
0.000000000	0.000000000	0.005658328	0.170581592	-0.519519507	1.466596844
0.000000000	0.000000000	0.004983294	0.015240514	-1.016893338	1.471580137
0.000000000	0.000000000	0.005027814	-0.238961500	-0.392549067	1.476607951
0.000000000	0.000000000	0.005146044	-0.496028064	0.067408506	1.481753995
0.000000000	0.000000000	0.005536308	-0.209189503	-0.158599471	1.487290303
0.000000000	0.000000000	0.004370449	-0.082580933	0.092373274	1.491660752
0.000000000	0.000000000	0.004714460	0.368712743	-0.492549474	1.496375212
0.000000000	0.000000000	0.004827718	-0.483210176	-0.261848814	1.501202930
0.000000000	0.000000000	0.004986445	-0.089122061	-0.107409901	1.506189375
0.000000000	0.000000000	0.005012701	-0.312138837	0.373969685	1.511202076
0.000000000	0.000000000	0.005334030	0.437787805	0.499822592	1.516536107
0.000000000	0.000000000	0.005147488	0.347748298	0.272873030	1.521683595
0.000000000	0.000000000	0.005174999	0.872932922	-0.278793506	1.526858593
0.000000000	0.000000000	0.004941551	0.438280518	-0.121591125	1.531800145
0.000000000	0.000000000	0.004530679	0.296874080	-0.447857649	1.536330824
0.000000000	0.000000000	0.005018666	-0.079608374	-0.344919961	1.541349490
0.000000000	0.000000000	0.004927331	0.140839976	-0.281796756	1.546276821
0.000000000	0.000000000	0.004918673	0.120335184	-0.283511232	1.551195494
0.000000000	0.000000000	0.004847264	-0.552674369	-0.192633200	1.556042757
0.000000000	0.000000000	0.005003433	-0.244231634	-0.125159820	1.561046190
0.000000000	0.000000000	0.004905998	-0.282709542	-0.152137318	1.565952188
0.000000000	0.000000000	0.005029214	0.178270018	-0.129199211	1.570981402
0.000000000	0.000000000	0.005117362	0.397865077	-0.480458807	1.576098764
0.000000000	0.000000000	0.004713324	-0.070086685	-1.252843374	1.580812088
0.000000000	0.000000000	0.005103081	-0.992038081	-1.353832360	1.585915169
0.000000000	0.000000000	0.004514802	-1.323427459	-1.294734085	1.590429971
0.000000000	0.000000000	0.004868535	-1.657699307	-0.470282648	1.595298506
0.000000000	0.000000000	0.005336337	-1.375616207	0.145834653	1.600634842
0.000000000	0.000000000	0.004862507	-0.876245519	0.239081439	1.605497350
0.000000000	0.000000000	0.004900407	-0.675834479	-0.004349434	1.610397756
0.000000000	0.000000000	0.004931146	-0.934317468	0.322827684	1.615328902
0.000000000	0.000000000	0.004947880	-0.666777635	0.378914698	1.620276783
0.000000000	0.000000000	0.005167242	-0.771950057	0.671684014	1.625444025
0.000000000	0.000000000	0.004897706	-0.242490859	0.743797497	1.630341731
0.000000000	0.000000000	0.004883063	0.080097101	0.926388602	1.635224794
0.000000000	0.000000000	0.004931677	0.171890404	0.591997180	1.640156470
0.000000000	0.000000000	0.005190197	-0.133721040	0.887148415	1.645346667
0.000000000	0.000000000	0.004598231	0.273618867	0.942663933	1.649944899
0.000000000	0.000000000	0.005220498	0.354957008	1.072163306	1.655165396
0.000000000	0.000000000	0.004742358	0.702855232	0.746816258	1.659907754
0.000000000	0.000000000	0.004684945	0.037105725	0.756845416	1.664592699
0.000000000	0.000000000	0.004962871	0.076409397	0.848702324	1.669555571
0.000000000	0.000000000	0.005127382	0.114815423	0.556589599	1.674682952
0.000000000	0.000000000	0.005331092	0.476949540	0.999954959	1.680014044
0.000000000	0.000000000	0.004550922	1.092337952	0.969811417	1.684564966
0.000000000	0.000000000	0.004823895	1.052745681	0.326682450	1.689388861
0.000000000	0.000000000	0.005000085	0.615873738	-0.704469003	1.694388946
0.000000000	0.000000000	0.005294264	0.073697479	-0.845407834	1.699683209
0.000000000	0.000000000	0.004948554	-0.308129822	-1.080807226	1.704631763
0.000000000	0.000000000	0.004701098	-0.547895045	-0.303383243	1.709332861
0.000000000	0.000000000	0.004602650	-0.511847779	0.418184981	1.713935511
0.000000000	0.000000000	0.004696359	0.262524514	0.258515943	1.718631870
0.000000000	0.000000000	0.004927775	0.575657917	0.156436357	1.723559645
0.000000000	0.000000000	0.005093752	0.253098708	-0.182736217	1.728653397
0.000000000	0.000000000	0.004991786	0.150427441	-0.129972730	1.733645183
0.000000000	0.000000000	0.004930038	0.137613690	0.023432964	1.738575220
0.000000000	0.000000000	0.005117534	0.641049053	0.059793206	1.743692754
0.000000000	0.000000000	0.004683730	0.325761270	-0.214410366	1.748376484
0.000000000	0.000000000	0.004884059	-0.090016550	-0.237520795	1.753260542
0.000000000	0.000000000	0.004378173	-0.116958800	-0.131178997	1.757638716
0.000000000	0.000000000	0.004394510	-0.150450635	0.039328132	1.762033226
0.000000000	0.000000000	0.004984648	0.128162088	0.343228380	1.767017874
0.000000000	0.000000000	0.004830423	0.424777722	0.450595018	1.771848297
0.000000000	0.000000000	0.005147134	0.616241636	0.022259526	1.776995431
0.000000000	0.000000000	0.005106146	0.148120334	-0.245783565	1.782101577
0.000000000	0.000000000	0.005256124	-0.162116729	-0.348334600	1.787357700
0.000000000	0.000000000	0.005026449	-0.002600528	-0.074202470	1.792384150
0.000000000	0.000000000	0.004973946	0.517151800	0.274835507	1.797358096
0.000000000	0.000000000	0.005011899	0.326109782	-0.011804423	1.802369995
0.000000000	0.000000000	0.005168680	0.467451568	-0.454060939	1.807538675
0.000000000	0.000000000	0.005214188	-0.050302989	-0.775190519	1.812752863
0.000000000	0.000000000	0.005118375	-0.359374099	-0.788512380	1.817871238
0.000000000	0.000000000	0.005056781	-0.757401714	-0.250207888	1.822928019
0.000000000	0.000000000	0.004939143	-0.168714316	0.062963655	1.827867162
0.000000000	0.000000000	0.005196049	-0.231542199	0.349589372	1.833063211
0.000000000	0.000000000	0.005093023	-0.206620117	0.470933759	1.838156234
0.000000000	0.000000000	0.004544068	0.369795143	0.215040361	1.842700302
0.000000000	0.000000000	0.005170159	0.320960869	0.116131878	1.847870461
0.000000000	0.000000000	0.005158936	0.751455709	-0.136241740	1.853029397
0.000000000	0.000000000	0.004972331	0.564824503	-0.570725360	1.858001728
0.000000000	0.000000000	0.005041847	0.638607099	-0.620261919	1.863043575
0.000000000	0.000000000	0.005440168	-0.308457179	-0.798663613	1.868483743
0.000000000	0.000000000	0.005086437	-0.384668314	-0.018026884	1.873570179
0.000000000	0.000000000	0.005304828	-0.161826625	-0.072053861	1.878875008
0.000000000	0.000000000	0.004853993	-0.083014515	0.438372758	1.883729001
